id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51004385,Live Like a Sydney Local in Trendy Marrickville,185783910,Annie,,Marrickville,-33.91208,151.14351,Entire home/apt,122,2,16,2022-07-23,1.19,36,219,15,PID-STRA-17123
51024829,Camperdown 1 bdrm with car park (min 1 month),407392360,Oliver,,Sydney,-33.88309,151.1765,Entire home/apt,195,28,6,2022-04-26,0.47,32,12,5,PID-STRA-15142-1
51025416,Rozelle Village - 1 bdrm + Pet friendly,407392360,Oliver,,Leichhardt,-33.86465,151.17013,Entire home/apt,159,2,7,2022-08-07,0.91,32,43,7,PID-STRA-14924-5
52081934,A luxury unit at the heart of Western Sydney,45971013,Mina,,Blacktown,-33.76225,150.8249,Entire home/apt,203,2,21,2022-08-28,2.14,1,348,21,PID-STRA-4781
52093286,Sydney East Luxury Apartment,12135394,Vickie,,Sydney,-33.87601,151.21941,Entire home/apt,2357,1,0,,,6,0,0,PID-STRA-5568
52101342,Bundeena Base Cottage,104281282,Hilde,,Sutherland Shire,-34.082523,151.155945,Entire home/apt,257,2,35,2022-09-04,3.21,4,334,35,PID-STRA-5728-2
50494512,Studio apartment- furnished for comfort. NBN ✅,401145099,Peter,,Sydney,-33.88243,151.2156,Entire home/apt,110,1,68,2022-09-05,4.96,2,73,63,PID-STRA-26668
50497012,"FAMILY 2BR@HYDE PARK, SYDNEY",138649185,Fiona,,Sydney,-33.87928,151.20634,Entire home/apt,480,3,0,,,17,363,0,Exempt
52119992,Last minute 2br/Waterside/CBD/Fresh & stylist,419844369,Andie,,Sydney,-33.87917,151.20202,Entire home/apt,204,90,0,,,2,0,0,
51026336,Cosy 1 bdrm in Rozelle + Pet friendly,407392360,Oliver,,Leichhardt,-33.86307,151.16877,Entire home/apt,159,2,6,2022-08-14,0.64,32,66,6,PID-STRA-14947-3
50505339,Self-contained suite,104971007,Natasha,,Pittwater,-33.64388,151.32634,Entire home/apt,500,2,1,2022-01-24,0.13,2,73,1,PID-STRA-2390
52156364,Sydney CBD near Train UTS DarlingHar&ICC&Chinatow,288743418,Ken,,Sydney,-33.88306,151.20915,Private room,99,4,15,2022-08-22,2.50,128,326,15,PID-STRA-24692
50508004,Lovely 1 bedroom unit with balcony in Redfern,644516,Mel,,Sydney,-33.89161,151.20356,Entire home/apt,98,90,0,,,1,0,0,
52156372,Sydney CBD near Train UTS DarlingHar&ICC&Chinatow,288743418,Ken,,Sydney,-33.88502,151.20822,Private room,89,4,9,2022-07-17,1.25,128,322,9,PID-STRA-24692
50509159,Brahmini Luxury Bush Villa,408069517,Alexandra,,Sutherland Shire,-34.09034,151.15474,Entire home/apt,1764,90,0,,,1,0,0,
52156389,Sydney CBD near Train UTS DarlingHar&ICC&Chinatow,288743418,Ken,,Sydney,-33.88336,151.20929,Private room,89,4,8,2022-07-29,1.21,128,333,8,PID-STRA-24692
52156390,Sydney CBD near Train UTS DarlingHar&ICC&Chinatow,288743418,Ken,,Sydney,-33.88489,151.20951,Private room,89,4,6,2022-05-22,1.16,128,330,6,PID-STRA-24692
51027369,"BONDI BEACH HOUSE an iconic boutique hotel - SUITE 1 ""GARDEN SUITE""",172743601,Bondi Beach House,,Waverley,-33.89239,151.27272,Private room,264,1,1,2022-08-23,1,4,286,1,Exempt
50509559,Waterview Terrace with Pool,64849738,Sandra,,Sutherland Shire,-34.00747,151.10447,Entire home/apt,334,7,7,2022-04-13,0.57,1,82,5,PID-STRA-10944-1
51027756,Fairy Bower Sanctuary,26969977,Merrilee,,Manly,-33.80049,151.29268,Entire home/apt,1200,7,3,2022-01-15,0.35,1,278,3,PID-STRA-15048-2
52172407,Luxury Designer Apartment in Convenient Location,159262361,Mark,,Sydney,-33.89246,151.19851,Entire home/apt,229,200,0,,,3,220,0,PID-STRA-7746
50510206,KUI COTTAGE private room with ensuite,46853305,Denisse,,Camden,-34.06539,150.6954,Private room,120,90,2,2021-12-04,0.21,1,159,2,PID-STRA-864-6
51047027,Moments to the golden sands of Coogee Beach,24918850,Rachael & Colin,,Randwick,-33.91951,151.25656,Private room,130,90,0,,,1,365,0,
50511388,Classic Avalon beach,21161816,Saul,,Pittwater,-33.64275,151.32469,Entire home/apt,420,3,0,,,1,88,0,PID-STRA-31370
52175193,"Bundeena Base House & Cottage, solar heated pool",104281282,Hilde,,Sutherland Shire,-34.082664,151.156158,Entire home/apt,800,2,2,2022-08-22,0.25,4,110,2,PID-STRA-5728-1
50512748,Boutique one-bedroom apartment with rooftop pool,22184831,Natasha,,Sydney,-33.87566,151.22159,Entire home/apt,95,4,5,2022-01-06,0.50,1,0,5,PID-STRA-27019
51054919,The Perfect Bondi Beach Pad,78399322,Andy,,Waverley,-33.89406,151.26905,Entire home/apt,188,3,13,2022-06-05,1.63,1,68,13,PID-STRA-28172
50513842,1 Bedroom unit in Surry Hills,32267877,Faisal,,Sydney,-33.87774,151.21138,Entire home/apt,129,90,0,,,1,89,0,
52179180,Charming Art Deco 2 Bedroom apartment.,15295168,Darrin,,Sydney,-33.87767,151.22286,Entire home/apt,285,2,31,2022-08-27,3.08,1,57,31,PID-STRA-16529
50531710,Parramatta Renovated 3BRs home free parking+wifi,193328503,Kelvin & April,,Holroyd,-33.82375,150.99034,Entire home/apt,214,3,8,2022-08-25,0.60,2,118,7,PID-STRA-21964
51076757,Comfy  1 bedroom Granny Flat,107438836,Tanya,,Campbelltown,-34.07025,150.78054,Entire home/apt,150,1,24,2022-07-24,1.91,3,361,22,PID-STRA-7779
50533622,Funky Studio Pad in the heart of the Inner West,302669246,Bianca,,Marrickville,-33.89609,151.15318,Entire home/apt,95,1,3,2021-08-17,0.21,3,0,0,PID-STRA-1093
51112071,Charming Garden House In a Chatswood with Parking,5215877,Milan,,Willoughby,-33.78991,151.18228,Entire home/apt,315,2,24,2022-09-04,1.75,21,282,23,PID-STRA-7764
50535556,Master bedroom in Pyrmont for flexible periods,408310088,Shakhboz,,Sydney,-33.87437,151.19213,Private room,90,90,0,,,1,0,0,
51128131,Allawah Abode,10441624,Angela,,City Of Kogarah,-33.97272,151.11603,Entire home/apt,179,4,3,2022-02-20,0.29,22,0,3,PID-STRA-5785
52191971,Memorial House,55850866,Hanna,,Penrith,-33.74896,150.68367,Entire home/apt,550,2,7,2022-07-04,1.08,1,320,7,PID-STRA-6438
50538099,Modern 2 BR + study apartment on leafy North Shore,188934409,Karen,,Ku-Ring-Gai,-33.73265,151.16671,Entire home/apt,130,90,4,2022-04-16,0.34,1,312,4,PID-STRA-38634
50548461,"Surry hills: 3 bedroom Sydney home, foodie heaven!",27286333,Julie,,Sydney,-33.88848,151.21105,Entire home/apt,463,21,1,2021-08-06,0.08,13,107,0,PID-STRA-16745
51135465,Adorable and Private in Thornleigh,150197265,Brendan,,Hornsby,-33.7239,151.0694,Entire home/apt,95,1,42,2022-09-02,6.21,1,29,42,PID-STRA-8114-2
50563332,Exclusive Waterfront 1 Bedroom w/ Parking Balmain,3882146,Suzanna,,Leichhardt,-33.859509,151.192917,Entire home/apt,149,1,38,2022-08-23,2.95,2,0,37,PID-STRA-28702
51137492,"Hills Sanctuary
2 bed 1bath",109902757,Rose,,Parramatta,-33.77655,150.96592,Entire home/apt,110,3,6,2022-07-19,0.56,2,35,6,Exempt
52195071,Spacious 3 bedroom townhouse in Liverpool,324829000,Vee,,Liverpool,-33.92991,150.91966,Entire home/apt,320,1,14,2022-08-29,1.67,1,339,14,PID-STRA-25232
50563940,Modern Apartment In the heart of Strathfield,279001183,MadeComfy,,Canada Bay,-33.86892,151.09449,Entire home/apt,192,3,20,2022-07-25,1.69,181,322,20,PID-STRA-19725
52197653,Renovated 2-bedroom +parking well located in Bondi,107979516,Elena,,Waverley,-33.89032,151.26154,Entire home/apt,600,90,0,,,1,0,0,
52424903,Stunning 4 bed beach pad with ocean views and pool,146509672,Jago,,Warringah,-33.7582,151.2982,Entire home/apt,800,5,1,2022-04-30,0.22,1,0,1,PID-STRA-31932
52425294,❤ of Darling Harbour | King St Wharf | Barangaroo,376663108,Jacob,,Sydney,-33.86704,151.20165,Entire home/apt,187,3,31,2022-08-22,2.84,4,115,31,PID-STRA-10451
52205531,Lilyfield's Best Bay Views  Close to it all Sydney,422605393,Tami,,Leichhardt,-33.87287,151.15471,Entire home/apt,714,2,30,2022-08-28,3.23,1,116,30,Exempt
51145066,Stunning 1 bedroom apartments near Coogee Beach,108083073,Urban Holiday,,Randwick,-33.91802,151.25602,Entire home/apt,231,3,45,2022-09-04,3.36,27,88,41,PID-STRA-32521
51146992,Stunning Penthouse overlooking Coogee Beach,108083073,Urban Holiday,,Randwick,-33.91607,151.25662,Entire home/apt,336,3,11,2022-08-07,1.35,27,52,11,PID-STRA-7989
52426868,EDW19  - Edwin Street - Drummoyne,15739069,The Apartment Service,,Canada Bay,-33.85461,151.15615,Entire home/apt,215,28,3,2022-04-12,0.28,114,67,3,PID-STRA-14441
52225660,★★403★2 BR Beautiful Apartment close to BONDI!,382384057,360 (Hidden By Airbnb),,Sydney,-33.90234,151.21307,Entire home/apt,125,1,77,2022-09-08,6.94,19,310,77,PID-STRA-6474
52430057,Modern Coastal Living!,78218610,Matthew,,Randwick,-33.91711,151.25663,Entire home/apt,199,10,1,2022-07-18,0.55,2,10,1,PID-STRA-18199
52227849,1bed1bath APT at Wollicreek near Airport and City,262881675,Kevin,,Rockdale,-33.93403,151.15383,Entire home/apt,133,1,20,2022-08-26,1.88,3,45,20,PID-STRA-17255
51152823,Comfortable Studio with Private Entrance and Yard,176710200,Monica,,Blacktown,-33.740143,150.904037,Entire home/apt,81,7,14,2022-08-28,1.06,2,361,13,PID-STRA-1394
51157380,"BONDI BEACH HOUSE an iconic boutique hotel - SUITE 2 ""OCEAN SUITE""",172743601,Bondi Beach House,,Waverley,-33.89244,151.27152,Private room,254,1,6,2022-08-28,0.61,4,261,6,Exempt
52445100,Bronte Tamarama Beach Retreat,424495037,Kristine,,Waverley,-33.90178,151.26712,Entire home/apt,584,140,11,2022-04-24,1.10,1,151,11,PID-STRA-6145
51157427,"BONDI BEACH HOUSE an iconic boutique hotel - SUITE 3 ""GUMLEAF SUITE""",172743601,Bondi Beach House,,Waverley,-33.89287,151.27102,Private room,241,1,4,2022-08-19,0.69,4,277,4,Exempt
52228468,Lux 4BR Straithfield house close 2 airport/city,48136143,Shania,,Strathfield,-33.902676,151.081451,Entire home/apt,357,3,20,2022-09-05,2.11,2,317,20,PID-STRA-9087
52445334,Church Studio apartment,341829844,Katy From Decade Workshop,,Sydney,-33.87798,151.21969,Entire home/apt,150,5,24,2022-08-24,2.35,2,30,24,PID-STRA-12167
52458814,Kookaburra Retreat - Palmy Beach House,424619389,Lisa,,Pittwater,-33.60609,151.3302,Entire home/apt,1200,3,4,2022-01-31,0.46,1,123,4,PID-STRA-9268
52229181,Lovely one bedroom garden apartment by the beach,27284434,Lesley,,Manly,-33.793204415662935,151.28210856016776,Entire home/apt,250,1,3,2022-08-14,1.61,1,60,3,PID-STRA-37052
52244975,Collaroy Beach House,39857533,Mark,,Warringah,-33.73758,151.3037,Entire home/apt,1500,7,0,,,1,8,0,PID-STRA-27537
51157482,"BONDI BEACH HOUSE an iconic boutique hotel - SUITE 4 ""BONDI SUITE""",172743601,Bondi Beach House,,Waverley,-33.89228,151.27133,Private room,254,1,8,2022-08-07,0.76,4,226,8,Exempt
51163887,Cozy 1 bedroom with ensuite big yard and fire pit.,11176494,Toby,,Leichhardt,-33.88606,151.16991,Private room,64,90,0,,,1,0,0,
52459614,"Stylish Beach Apartment, Footsteps From the Ocean",267498096,Marieke,,Manly,-33.7897,151.286148,Entire home/apt,235,75,29,2022-09-04,2.82,1,282,29,PID-STRA-20528
52265677,The Beach Pad Bondi,178277289,Rodney,,Waverley,-33.89135,151.269516,Entire home/apt,209,3,27,2022-08-14,2.80,1,135,27,PID-STRA-27048
52464835,Beach + Bush Cottage with Xmas + NYE Availability!,31967,Deborah,,Sutherland Shire,-34.08727336534521,151.15745972044218,Entire home/apt,800,4,1,2021-12-30,0.12,1,12,1,PID-STRA-9364
51173854,HOMEY HERITAGE COTTAGE,30676126,Janet,,North Sydney,-33.8324,151.20603,Entire home/apt,207,7,17,2022-08-11,1.33,5,243,16,Exempt
52472798,"Perfect City Apartment, in Great Location",18775141,Julie,,Sydney,-33.86398,151.2042,Entire home/apt,313,2,26,2022-09-05,2.49,1,235,26,PID-STRA-11210
51176791,"Free parking , Rustic City Apt2 Walk CBD+ A Gem",392908452,Roezetta,,Sydney,-33.88433,151.21243,Entire home/apt,178,1,63,2022-09-07,4.81,5,95,62,Exempt
51215773,Lovely 1 bedroom pad in amazing location,336204495,Daniel,,Sydney,-33.9017,151.20402,Entire home/apt,120,90,1,2021-09-11,0.08,3,91,1,
52268506,Pet Friendly Self Contained Unit,48915280,Belinda,,Sutherland Shire,-34.03851,151.08666,Entire home/apt,124,2,4,2022-09-02,0.88,1,151,4,PID-STRA-6964
52475774,"5 mins from beach, lovely clean 1 bdr apartment",151304633,Anna,,Rockdale,-33.99522,151.14187,Entire home/apt,150,2,26,2022-09-03,2.95,1,237,26,PID-STRA-29850
52277315,MadeComfy Trendy Apartment on Dee Why Beach,279001183,MadeComfy,,Warringah,-33.75313,151.2963,Entire home/apt,185,1,18,2022-07-04,1.68,181,293,18,PID-STRA-12238
52476868,Surfside apartment with beachviews,424774239,Lizzie,,Pittwater,-33.63836,151.33081,Entire home/apt,250,2,20,2022-09-02,1.95,1,227,20,PID-STRA-12950
51218544,PROS - Neeworra Nights Executive Home,16357713,PropertyProviders,,Willoughby,-33.8086,151.22439,Entire home/apt,917,7,0,,,88,135,0,PID-STRA-12463
52477363,Masthead Iluka Resort Palm Beach NSW,424779371,Rowena,,Pittwater,-33.60062,151.31835,Entire home/apt,399,2,16,2022-04-29,1.71,1,69,16,Exempt
52779688,Beautiful top floor bayside apartment,46839536,Shane,,Sydney,-33.87736,151.22496,Entire home/apt,320,7,2,2022-04-18,0.24,1,20,2,PID-STRA-15514
52286823,Comfy 2 bedroom place with Patio,391352628,Robert,,Liverpool,-33.92776,150.91074,Entire home/apt,84,2,27,2022-09-06,2.56,1,94,27,Exempt
52308327,Luxury Family Oasis - walk to beach & village,22462943,Jordis,,Pittwater,-33.63451,151.32129,Entire home/apt,3000,3,0,,,1,18,0,PID-STRA-7294
52482115,Bundeena Bungalow - idyllic beach shack,147697,Elysse,,Sutherland Shire,-34.08702,151.15618,Entire home/apt,614,2,16,2022-08-18,1.62,1,149,16,PID-STRA-26360
52311686,"Light filled, renovated apartment off Bondi Beach",20463398,Theodora,,Waverley,-33.88438,151.279,Entire home/apt,1000,5,3,2022-02-12,0.34,1,91,3,PID-STRA-27412
52784911,The Oasis- Luxe Waterfront Home with Private Jetty,113903587,Rachel,,Pittwater,-33.6377,151.28994,Entire home/apt,800,2,13,2022-05-01,1.33,1,119,13,PID-STRA-15704
52785949,Master Room with private bathroom in Botany,268516214,David,,Botany Bay,-33.94983,151.20658,Private room,40,1,0,,,1,0,0,Exempt
52482625,Sunrise Cottage,11165953,Alex,,Pittwater,-33.59483,151.32154,Entire home/apt,750,3,4,2022-04-18,0.44,1,32,4,PID-STRA-11522
52797262,"Resort Living with 3 Bedrooms, pool and gym!",153612429,Raja,,Hornsby,-33.73991,151.06312,Entire home/apt,250,90,0,,,1,312,0,
52800109,Quiet city adjacent 3 bed mews with  roof deck.,356852852,Ray,,Sydney,-33.87783,151.21458,Entire home/apt,350,5,11,2022-09-01,1.21,1,157,11,PID-STRA-16211
52806357,Stunning Ocean Views With Manly At Your Doorstep,279001183,MadeComfy,,Manly,-33.79525,151.28596,Entire home/apt,292,1,15,2022-08-21,1.50,181,325,15,PID-STRA-16810
52324477,True local experience with Parkland and shops,92779512,Paul,,Auburn,-33.82471,151.07965,Entire home/apt,206,2,3,2022-08-28,0.33,15,82,3,Exempt
52324837,Chill at this lovely home with pool (NO SMOKING),44869453,Ernest,,Auburn,-33.82481,151.07789,Entire home/apt,334,2,2,2021-11-29,0.21,18,80,2,Exempt
52325696,Prime LOCATION renovated-2 bedroom-AC-courtyard,215158027,Peter & Stephanie,,Sydney,-33.87778,151.21389,Entire home/apt,1000,21,0,,,10,0,0,PID-STRA-11181
52328522,Fully Furnished 1 Bedroom Apartment In Sydney CBD,385449348,Vishesh,,Sydney,-33.88026,151.20707,Entire home/apt,109,90,0,,,2,90,0,
52484329,2 Bedroom and 2 Bath Apt with Parking.,378563628,S1,,Willoughby,-33.79515,151.18382,Entire home/apt,250,2,6,2022-07-30,0.56,5,173,6,PID-STRA-7726-2
52339063,Lavender Cottage,18757247,Hannah,,Sutherland Shire,-34.05892,151.11237,Entire home/apt,1000,7,0,,,2,0,0,PID-STRA-6527
52498970,1 bedroom granny flat with separate access,37102099,Heenal,,Blacktown,-33.79418,150.93603,Entire home/apt,90,1,28,2022-08-24,2.54,1,63,28,PID-STRA-13772
52339889,River Point Retreat | Breathtaking views,423627502,Jessie,,The Hills Shire,-33.42949,150.93128,Entire home/apt,2100,2,17,2022-07-03,1.98,1,169,17,PID-STRA-27733
52812326,Woollahra Village New York Pad,914337,Moushe,,Woollahra,-33.88625,151.24136,Entire home/apt,250,3,11,2022-07-24,1.93,1,27,11,PID-STRA-16288-1
52499508,World famous beach location Manly,379523823,Sandra & Dorin,,Manly,-33.79831,151.28955,Entire home/apt,400,3,5,2022-07-19,0.52,2,259,5,PID-STRA-9818-1
52813967,Seabreeze & Sand,225646289,Marnie,,Warringah,-33.72174,151.29838,Entire home/apt,264,2,18,2022-08-21,1.71,1,92,18,PID-STRA-16522-5
52814436,NORTH BONDI BEACH HOUSE -L'Abode Accommodation,7409213,L'Abode Accommodation Specialist,,Waverley,-33.88599,151.28064,Entire home/apt,778,4,1,2022-01-11,0.12,147,0,1,PID-STRA-12158
52342059,Spectacular Entire Home with Swimming Pool,330959044,Matthew,,Manly,-33.78814,151.24154,Entire home/apt,650,4,0,,,1,0,0,PID-STRA-26314
52344154,The Oasis: your home away from home,9951125,Sean,,Sydney,-33.88712,151.19741,Entire home/apt,210,2,56,2022-08-29,5.05,4,250,56,PID-STRA-7674
52499839,2-br Apt With Magnificent Water Views & Parking,251905190,Brody,,North Sydney,-33.82424,151.19762,Entire home/apt,205,2,28,2022-08-25,3.24,19,187,28,PID-STRA-7776
52357311,Lovely big apartment - 2 min walk to the beach,268769364,Sofie,,Manly,-33.80283,151.28722,Entire home/apt,295,3,1,2021-12-26,0.12,1,127,1,PID-STRA-28810
52370485,Bondi Beach Premium 2 bed Apt | Views | Parking,376946131,Jacob,,Waverley,-33.890580500371854,151.27436027118736,Entire home/apt,341,2,24,2022-08-21,2.19,13,150,24,PID-STRA-6997
52815776,Modern Furnished Garden Apartment,83382244,Kevin,,Willoughby,-33.80564,151.16304,Entire home/apt,180,10,2,2022-04-20,0.31,1,70,2,PID-STRA-11940-4
52501104,LUXE NEW Manly A'Deco Beachside 2bdrm+sunrm/office,13807525,Elise,,Manly,-33.78872,151.28481,Entire home/apt,699,2,10,2022-04-19,1.01,2,0,10,Exempt
52503731,Room in light and bright Beach apartment,424964242,Hayley,,Waverley,-33.89076,151.26068,Private room,100,2,0,,,1,250,0,PID-STRA-9948
52819230,THE COVE ON MILSONS -The perfect waterfront Escape,426308799,Dana,,Hornsby,-33.51861,151.17671,Entire home/apt,636,2,13,2022-09-04,1.25,1,330,13,PID-STRA-16518
52371384,Stunning harbour views 1 bed walk to train/ferry,385021672,Sandra,,North Sydney,-33.84384,151.20461,Entire home/apt,110,90,0,,,1,243,0,
52513726,“Oh Buoy” I’m on a boat⛱🦞🏝,7058824,Jessica,,Hornsby,-33.60312,151.12271,Entire home/apt,644,1,21,2022-05-08,1.97,1,360,21,Exempt
52373126,BREAM ST BEACH RETREAT-HOSTED BY: L'Abode,7409213,L'Abode Accommodation Specialist,,Randwick,-33.91718,151.25735,Entire home/apt,414,4,0,,,147,0,0,PID-STRA-10396
52373533,Luxe beach home with all the bells & whistles,11939372,Erin & Craig,,Warringah,-33.77795,151.28416,Entire home/apt,1700,5,3,2022-04-18,0.36,1,276,3,PID-STRA-26297
52829777,Beautiful 1 bed apt in the heart of Coogee,427720822,Mairéad,,Randwick,-33.92121,151.25254,Entire home/apt,140,3,2,2022-08-31,0.23,1,43,2,PID-STRA-28716
52832441,Charming Terrace House in Paddington,22510732,Nick,,Sydney,-33.88839,151.22764,Entire home/apt,340,4,1,2022-01-09,0.12,1,0,1,PID-STRA-16587
52517125,The Surf Club Suite - Queen Luxe Bondi Studio,283812868,Krystina,,Waverley,-33.891457,151.245239,Entire home/apt,164,2,30,2022-09-05,3.03,43,105,30,Exempt
52391315,Charming 6-Bedrooms House: Near Sea & Free Parking,5215877,Milan,,Randwick,-33.91892,151.21805,Entire home/apt,384,2,13,2022-08-24,1.29,21,259,13,PID-STRA-8670
52517584,Heritage home in  quiet location away from traffic,6514965,Jacob,,Penrith,-33.754214065562465,150.75757855394065,Entire home/apt,118,1,0,,,1,340,0,PID-STRA-4141
52391631,The OperaBridge View,371710257,Itana,,North Sydney,-33.84885,151.21557,Entire home/apt,471,3,27,2022-09-05,2.98,3,26,27,PID-STRA-28431
52518032,The Yingir Suite - Boutique Luxury Living,283812868,Krystina,,Waverley,-33.891457,151.245239,Entire home/apt,164,1,17,2022-09-03,1.78,43,99,17,Exempt
52840391,City view Penthouse in he heart of sydney.,423932869,Dundee,,Sydney,-33.88033,151.20165,Entire home/apt,380,21,1,2021-12-29,0.12,1,221,1,Exempt
52842574,Comfy St Ives Home with Heated Pool and Free WiFi,624275,Sally,,Ku-Ring-Gai,-33.74066,151.16218,Private room,79,1,3,2022-08-14,0.79,4,52,3,PID-STRA-13773
52518882,The Eucalypt Suite - Boutique Bondi Vibes,283812868,Krystina,,Waverley,-33.891457,151.245239,Entire home/apt,164,2,22,2022-08-08,2.10,43,99,22,Exempt
52843310,Spacious private room  4 min from Redfern station,35382932,Amy,,Sydney,-33.89323,151.20091,Private room,99,2,5,2022-09-03,2.38,1,96,5,Exempt
52408774,Family beach cottage!,93558823,Elly,,Pittwater,-33.62007,151.3319,Entire home/apt,500,5,1,2021-12-31,0.12,1,227,1,PID-STRA-10246
52519999,The Pavillion Suite - Cool and Contemporary Bondi,283812868,Krystina,,Waverley,-33.891457,151.245239,Entire home/apt,177,2,42,2022-09-03,4.52,43,70,42,Exempt
52843544,Entire 4 bedroom unique home with Pittwater views,157831522,Helene,,Pittwater,-33.64636,151.31223,Entire home/apt,1745,7,0,,,2,0,0,PID-STRA-18185
52520172,The Rosella Suite - Bright Boutique Luxe Living,283812868,Krystina,,Waverley,-33.891457,151.245239,Entire home/apt,262,2,24,2022-08-12,2.40,43,348,24,Exempt
52845435,Designer Apartment in the heart of Bondi Beach.,21161932,Laura,,Waverley,-33.88569,151.27371,Entire home/apt,195,7,0,,,1,13,0,PID-STRA-26889
52411334,HISTORICAL INNER-CITY STAY / NEWTOWN,246661,Alexandro,,Sydney,-33.891388,151.179733,Entire home/apt,252,2,45,2022-09-04,4.12,10,171,45,PID-STRA-8594
52411897,Little manly getaway,424233343,Rosa,,Manly,-33.80426,151.28928,Entire home/apt,600,2,14,2022-07-24,1.63,1,279,14,PID-STRA-9539-3
52520437,The Milk Bar - Heritage Suite with Balcony,283812868,Krystina,,Waverley,-33.891457,151.245239,Entire home/apt,169,2,34,2022-09-07,3.02,43,104,34,Exempt
